video_id,title,channel_name,channel_id,source_query,source_group,dataset_sources,channel_handle,published_time,view_count_text,description_snippet,video_url,query_hits,keywords,description,view_count,publish_date,upload_date,category,owner_handle
3onMfRym3OU,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,Cronos Time GT,UCH1AYkCs1GpNK_xUwFYTsaQ,guatemala trafico,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@CronosTime,hace 5 días,"4,485 vistas",PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.... Facebook: ...,https://www.youtube.com/watch?v=3onMfRym3OU,"[""guatemala trafico""]","[""guatemala"", ""guate"", ""guatemala city"", ""cronos time gt"", ""cronos"", ""time"", ""cronostimegt"", ""noticias guatemala"", ""noticiasgt"", ""noticiasguatemala"", ""gobierno de guatemala"", ""gobierno de guate"", ""chapin de corazón"", ""bernardo arévalo"", ""tren en guatemala""]","PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA....

Facebook: https://www.facebook.com/CronosTime2
Instagram: https://www.instagram.com/cronostimegt/
Twitter: https://twitter.com/CronosTime4


by: Noti#BDMGT t/Creative community

                                International Attribution

–––––––––––––––– Daylight (instrumental) de RYYZNhttps://soundcloud.com/ryyzn Creative Commons — Attribution 3.0 Unported — CC BY 3.0 Descarga gratuita / Transmisión:https://bit.ly/3JifOId Música promovida por Audio Libraryhttps://youtu.be/sm3bb34UqCo


––––––––––––––––––––––––––––––
Ice Flow by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 4.0 International — CC BY 4.0
Free Download / Stream: https://bit.ly/ice-flow
Music promoted by Audio Library   
 • Ice Flow – Kevin ...  
––––––––––––––––––––––––––––––
🎵 Track Info:
Title: Ice Flow by Kevin MacLeod
Genre and Mood: Hip Hop & Rap + Dark
———
🎧 Available on: 
YouTube:   
 • Ice Flow  
iTunes: https://music.apple.com/us/album/ice-...
Incompetech: http://goo.gl/U1OgOP

#guatemala #GUATE #conostimegt #noticiasguatemala",4484,2026-08-26T11:12:06-07:00,2026-08-26T11:12:06-07:00,Education,/@CronosTime
45xQLtMlPdo,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",IDocumenta,UCgItjn_ZWFWcv1MlpKIkqgQ,@GobiernodelaRepublicadeGuatema,topic,youtube_target_channels.csv,/@iDocumenta,hace 3 meses,8 vistas,"El Presidente de la república, Bernardo Arévalo habló sobre los avances que organismos y organizaciones internacionales de ...",https://www.youtube.com/watch?v=45xQLtMlPdo,"[""@GobiernodelaRepublicadeGuatema""]",[],"El Presidente de la república, Bernardo Arévalo habló sobre los avances que organismos y organizaciones internacionales de prensa el adjudican a Guatemala en materia de la libertad de prensa en este 2026.Además refirió que su gobierno es más abierto y está dispuesto al periodismo crítico como parte del ejercicio democrático y que ha sido así desde su inicio.
@GobiernodelaRepublicadeGuatema 
#noticias #nacionales #poliitica #like  #comenta #comparte #siguenos",8,2026-05-05T11:42:52-07:00,2026-05-05T11:42:52-07:00,People & Blogs,/@iDocumenta
4DD1nlxWk2s,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,VIVA GUATEMALA,UCKu8ZkS9vriCetFagAGIMXA,guatemala lluvias,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@VIVAGUATEMALANB,hace 1 año,"27,107 vistas",,https://www.youtube.com/watch?v=4DD1nlxWk2s,"[""guatemala lluvias""]",[],,27111,2025-07-26T14:22:51-07:00,2025-07-26T14:22:51-07:00,Entertainment,/@VIVAGUATEMALANB
4FUed7cIhPU,El Sistema CONRED y el Gobierno de Guatemala trabajan unidos para atender emergencias.,Conred,UC6SA1dVHvAkc6yNS_t5cbGw,Conred Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@Conred_GT,hace 11 meses,47 vistas,Es importante que recuerden no cruzar ríos crecidos ni calles inundadas. ¡Tu vida es lo más importante!,https://www.youtube.com/watch?v=4FUed7cIhPU,"[""Conred Guatemala""]",[],"Es importante que recuerden no cruzar ríos crecidos ni calles inundadas. 
¡Tu vida es lo más importante!",47,2025-09-24T17:14:31-07:00,2025-09-24T17:14:31-07:00,Education,/@Conred_GT
4H6w9FQAcS8,"Avances en temas de economía, precios de los combustibles y otros temas de interés nacional.",Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 5 meses,"1,489 vistas","Avances en temas de economía, precios de los combustibles y otros temas de interés nacional. #LaRondaGT.",https://www.youtube.com/watch?v=4H6w9FQAcS8,"[""Gobierno de Guatemala""]",[],"Avances en temas de economía, precios de los combustibles y otros temas de interés nacional. #LaRondaGT",1489,2026-03-16T20:42:29-07:00,2026-03-16T20:42:29-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
5DRG-WGTq1k,El Sistema CONRED continúa activo y trabajando de manera coordinada #VolcánDeFuego.,Conred,UC6SA1dVHvAkc6yNS_t5cbGw,Conred Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@Conred_GT,hace 3 semanas,68 vistas,,https://www.youtube.com/watch?v=5DRG-WGTq1k,"[""Conred Guatemala""]",[],,68,2026-08-04T06:17:36-07:00,2026-08-04T06:17:36-07:00,Education,/@Conred_GT
5MFnG5B7ric,Municipalidad de Guatemala   09/07/2025,Concejales de Oposición - Muni Guate,UCW_PHqwqCCalvQGOEsVU0jw,@MunicipalidaddeGuatemala-1551,topic,youtube_target_channels.csv,/@ConcejalesOposici%C3%B3n,hace 1 año,107 vistas,Dictamen Comisión Finanzas. Dictamen Comisión EMPAGUA. Dictamen Comisión jubilaciones. Aprobación contrato ...,https://www.youtube.com/watch?v=5MFnG5B7ric,"[""@MunicipalidaddeGuatemala-1551""]",[],"Dictamen Comisión Finanzas.
Dictamen Comisión EMPAGUA.
Dictamen Comisión jubilaciones.
Aprobación contrato administrativo",107,2025-07-09T17:11:59-07:00,2025-07-09T17:11:59-07:00,People & Blogs,/@ConcejalesOposici%C3%B3n
5OhxjDvuYbQ,"Operativos PMT ""Cero Tolerancia"" para fin de año",Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,PMT Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@MunicipalidaddeGuatemala-1551,hace 6 años,494 vistas,"La PMT Ciudad de Guatemala informa sobre los operativos de prevención que tendrán a cargo 850 elementos, como ...",https://www.youtube.com/watch?v=5OhxjDvuYbQ,"[""PMT Guatemala""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""año nuevo"", ""tránsito vehicular"", ""PMT Guatemala""]","La PMT Ciudad de Guatemala informa sobre los operativos de prevención que tendrán a cargo 850 elementos, como alcoholemia, regulación del tránsito vehicular y el apoyo interinstitucional con municipios vecinos con la finalidad de mantener corredores viales favorables para más de 1 millón 150 mil vehículos que ingresan por día a la ciudad.",494,2019-12-31T05:00:10-08:00,2019-12-31T05:00:10-08:00,News & Politics,/@MunicipalidaddeGuatemala-1551
5UNxNfcSzG4,Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del INACOP,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 4 días,745 vistas,Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del Instituto Nacional de Cooperativa.,https://www.youtube.com/watch?v=5UNxNfcSzG4,"[""Gobierno de la República de Guatemala""]",[],Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del Instituto Nacional de Cooperativa.,741,2026-08-28T10:14:57-07:00,2026-08-28T10:14:57-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
5Y7fntl6Rc8,Cómo llegar a TIKAL desde Ciudad de GUATEMALA en autobús o en Avión | transporte a PETÉN,De viaje con Migue,UCfMjuFkpFo_QAWtvQqR2EHQ,guatemala transporte,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@deviajeconmigue,hace 1 año,"11,061 vistas","Viajeros, en este video te explico (al menos eso trato) las formas de moverte desde ciudad de #Guatemala hasta el departamento ...",https://www.youtube.com/watch?v=5Y7fntl6Rc8,"[""guatemala transporte""]","[""viajes"", ""tips de viajes"", ""travel"", ""mundo chevez"", ""consejos de viajes"", ""guatemala"", ""de ciudad de guatemala a petén"", ""cómo llegar de ciudad de Guatemala a Tikal"", ""transporte a Petén y Tikal"", ""transporte colectivo en Petén"", ""Isla de Flores"", ""Cómo llegar a Tikal"", ""Transporte para ir a Tikal"", ""Transporte en Guatemala"", ""autobuses fuentes del norte Guatemala"", ""vuelo de Guatemala a Flores"", ""qué saber antes de visitar Guatemala"", ""Ruinas de Tikal"", ""Formas económicas de viajar""]","Viajeros, en este video te explico (al menos eso trato) las formas de moverte desde ciudad de #Guatemala hasta el departamento de #Petén ya sea la Isla de Flores o El Remate que es donde yo me hospedé para poder visitar las ruinas de la ciudad maya de #Tikal 

Así que si quieres saber los medios de transporte que hay, los horarios, los tiempos de trayecto y más sugerencias respecto a este proceso, aquí te explico algunos detalles que creo debes saber antes de viajar y hacer tu itinerario para que sea más favorable para tus días en el bello país de Guatemala

(00:00) Intro
(00:28) Sugerencias para organizar tu itinerario
(01:44) información sobre transporte (Autobús) 
(02:20) información sobre transporte (Avión)
(03:15) Detalles del trayecto en autobús
(04:36) Primeras impresiones al llegar a Petén
(05:34) Consejos de dónde hospedarte
(06:21) Sugerencias de tours a Tikal, hospedaje y transporte económicos
(09:44) Transportes ""colectivos"" qué son y cómo funcionan
(11:19) Redes sociales

SUSCRÍBETE A MI CANAL:
https://www.youtube.com/channel/UCfMjuFkpFo_QAWtvQqR2EHQ?view_as=subscriber
.
REDES SOCIALES:
Instagram: https://www.instagram.com/deviajeconmigue/
Twitter: https://twitter.com/deviajeconmigue
Facebook: https://www.facebook.com/deviajeconmigue/
TikTok: https://www.tiktok.com/@deviajeconmigue
.
CONTACTO:
mundo.chevez@gmail.com",11061,2025-04-22T18:00:06-07:00,2025-04-22T18:00:06-07:00,Travel & Events,/@deviajeconmigue
5nw9G1vwnYY,Actriz guatemalteca caracteriza a Consuelo Porras frente al MP por salida del cargo,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,guatemala noticias,topic,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@PrensaLibreOficial,hace 3 meses,"40,327 vistas",Una actriz guatemalteca caracterizó a María Consuelo Porras frente al Ministerio Público como parte de las actividades ...,https://www.youtube.com/watch?v=5nw9G1vwnYY,"[""guatemala noticias""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""Consuelo Porras"", ""Ministerio Público"", ""actriz guatemalteca"", ""caracterización"", ""salida del cargo"", ""Gabriel García Luna"", ""cambio de mando"", ""Guatemala news"", ""Public Ministry"", ""Guatemalan actress"", ""attorney general"", ""symbolic protest"", ""political transition""]","Una actriz guatemalteca caracterizó a María Consuelo Porras frente al Ministerio Público como parte de las actividades organizadas ante su salida del cargo.
La actividad también se desarrolló en el contexto de la llegada del nuevo fiscal general, Gabriel García Luna, como parte del cambio de mando en la institución.

Lea más en:
https://www.prensalibre.com/ciudades/guatemala-ciudades/mp-cambio-fiscal-general-consuelo-porras-gabriel-garcia-luna-2026/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",40327,2026-05-16T18:15:50-07:00,2026-05-16T18:15:50-07:00,News & Politics,/@PrensaLibreOficial
677N9cx_kKE,Carlos Pineda Seguridad I - Guatemala tiene solución | Ep. 2,Carlos Pineda,UCInL6HZez6Qn8IHV8Achhxw,guatemala seguridad,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@carlospinedaGT,hace 7 meses,"8,568 vistas","Los guatemaltecos necesitan vivir seguros, solo con seguridad viene el desarrollo, hoy este flagelo afecta a Guatemala al punto ...",https://www.youtube.com/watch?v=677N9cx_kKE,"[""guatemala seguridad""]",[],"Los guatemaltecos necesitan vivir seguros, solo con seguridad viene el desarrollo, hoy este flagelo afecta a Guatemala al punto de tener a los ciudadanos acostumbrados a cosas que no deberían ser normales como tener la extorsión dentro del presupuesto.",8568,2026-01-20T09:57:29-08:00,2026-01-20T09:57:29-08:00,People & Blogs,/@carlospinedaGT
6KlI_geqPOI,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@GobiernodeGuatemala,topic,target_small_listing.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 1 año,"2,301 vistas",Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,https://www.youtube.com/watch?v=6KlI_geqPOI,"[""@GobiernodeGuatemala""]",[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,2301,2025-08-04T08:08:27-07:00,2025-08-04T08:08:27-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
6W4u8sGEnGM,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,target_small_listing.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 6 días,"11,670 vistas",Inician los trabajos de recuperación del Puente Belice II.,https://www.youtube.com/watch?v=6W4u8sGEnGM,"[""Gobierno de la República de Guatemala""]",[],Inician los trabajos de recuperación del Puente Belice II.,11670,2026-08-26T21:00:47-07:00,2026-08-26T21:00:47-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
6Wf0ItQUaDU,“Queremos generar 60 mil empleos”: Victorino Carranza revela el plan y las pérdidas de la Gremipe,Campus TV,UCoXuxT5_LclvcoCeFoS_iUw,@quorumgt,topic,youtube_target_channels.csv,/@CampusTVHD,hace 2 horas,2 vistas,"El presidente de la Gremial de Micro y Pequeños Empresarios (Gremipe), Victorino Carranza, detalló la situación del sector ...",https://www.youtube.com/watch?v=6Wf0ItQUaDU,"[""@quorumgt""]",[],"El presidente de la Gremial de Micro y Pequeños Empresarios (Gremipe), Victorino Carranza, detalló la situación del sector productivo en el país. Carranza señaló que, aunque se han perdido alrededor de 15 mil unidades productivas y unos 30 mil empleos, la meta actual es generar más de 60 mil nuevos puestos de trabajo, comenzando con una primera etapa de 20 mil empleos a corto plazo para reactivar la economía.

#CampusTV #VictorinoCarranza #Gremipe #MipymesHonduras #EmpleoHN #EconomíaHonduras #NoticiasHonduras",2,2026-09-01T15:07:04-07:00,2026-09-01T15:07:04-07:00,News & Politics,/@CampusTVHD
6y3KQmmg3Oc,Noticiero El Informativo. Nuestra semana de resultados.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 8 días,303 vistas,Noticiero El Informativo. Nuestra semana de resultados.,https://www.youtube.com/watch?v=6y3KQmmg3Oc,"[""Gobierno de la República de Guatemala""]",[],Noticiero El Informativo. Nuestra semana de resultados.,303,2026-08-24T10:58:38-07:00,2026-08-24T10:58:38-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
6z2Psav9Onw,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@GobiernodeGuatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 1 año,848 vistas,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,https://www.youtube.com/watch?v=6z2Psav9Onw,"[""@GobiernodeGuatemala""]",[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,848,2025-03-04T23:37:34-08:00,2025-03-04T23:37:34-08:00,Entertainment,/@GobiernodelaRepublicadeGuatema
74F3Mn_NWoE,"Acto de Graduación de los Cursos de Formación, Ascenso y Especialización Policial de la PNC.",Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Policia Nacional Civil Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 11 meses,"1,197 vistas","Acto de Graduación de los Cursos de Formación, Ascenso y Especialización Policial de la PNC.",https://www.youtube.com/watch?v=74F3Mn_NWoE,"[""Policia Nacional Civil Guatemala""]",[],"Acto de Graduación de los Cursos de Formación, Ascenso y Especialización Policial de la PNC.",1197,2025-09-29T23:32:20-07:00,2025-09-29T23:32:20-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
7JerBdHtkWA,Cambio de horarios en Municipalidad de Guatemala,Canal 3 Guatemala,UCJcN367ge_Yo1p7b20_KSaA,Municipalidad de Guatemala,topic,youtube_target_channels.csv,/@Canal3Guatemala,hace 9 años,215 vistas,A partir del 17 de abril la Municipalidad de Guatemala cambiará el horario de atención al público en su área administrativa.,https://www.youtube.com/watch?v=7JerBdHtkWA,"[""Municipalidad de Guatemala""]","[""Guatemala"", ""Chapín TV"", ""Canal 3"", ""Telediario"", ""Noticias"", ""Sucesos""]",A partir del 17 de abril la Municipalidad de Guatemala cambiará el horario de atención al público en su área administrativa.  Conozca cuales son los nuevos horarios de atención,215,2017-04-05T05:54:07-07:00,2017-04-05T05:54:07-07:00,News & Politics,/@Canal3Guatemala
