video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating
n8iP75gIpmw,UgwY0wdDJRzHsTCnLbN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@amyherrera7352,UCXr8_5WtGeipe4haOoQDgyQ,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@amyherrera7352,hace 2 años, ,0,False,
06mFNPU0aB8,UgwY2FW-3sBGV2CGxaJ4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@Historia-wm4os,UC_3xuTXvMIWU5MYP9HkJ3vQ,Excelente trabajo señores agentes que Dios me los cuide mucho,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Historia-wm4os,hace 2 semanas,4,0,False,
n8iP75gIpmw,UgwYTL5-XYvmQxsC3Bt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,
n8iP75gIpmw,UgwYaHf9EYIl5Pf-y514AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@almacatalan2717,UC-pNP6RMFuLg_-x7Ah_0kEA,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@almacatalan2717,hace 2 años,5,0,False,
PjmxCj-a9Hg,UgwZw9X6DpxCIJ6YkXZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@rosadiaz9235,UC1Y7x3h0c95Z8kUhi-Tzaeg,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@rosadiaz9235,hace 1 año, ,0,False,
OkXlHx0hx-8,Ugw_g00Bv3m-cnSxhMp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@marthareiss5434,UC1WlJfQmaIskYhP4gmWoamw,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@marthareiss5434,hace 1 día,2,1,False,
n8iP75gIpmw,Ugw_wfk-1nUcdyG3muZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@isaaclopez7220,UC3MYTqpQqlWBuCB7Th0e0PA,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@isaaclopez7220,hace 2 años,4,0,False,
j43HgwYFKfk,UgwaGYcI3FekgL1PZct4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hendersonlopez3864,UCOcUI5XkTYNMSFhZNMIPpGg,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hendersonlopez3864,hace 1 año (editado),3,0,False,
n8iP75gIpmw,UgwaokeDKlLgSdqHpW94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OscarHernandez-q8y,UCOS8ViEkccrTZx2w2ccxotA,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OscarHernandez-q8y,hace 2 años,4,0,False,
b_Hkrkl3adA,Ugwbnz3tRoBa7Vs3A3d4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@antonioduarte2288,UC3iIU62XKUOWuqL8BqBzj9A,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@antonioduarte2288,hace 49 minutos, ,0,False,
6W4u8sGEnGM,Ugwc0TMrFYylioxh_Sh4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@albertoshernandez5251,UCV3fr-YOixFKCZBbJP1-X4w,Que viva viva el Presidente Bernardo Arevalo 🎉🎉👏🎉🎉,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@albertoshernandez5251,hace 6 días,3,0,False,
n8iP75gIpmw,UgwcF8V3__81jxC8Eh14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marcomendez7509,UCmjppp6ujz3SAnULvP3sZMw,pues quien le pidió que la guesiara para Diputado si será descarado seve que son unos Corruptos mientras el pueblo no tiene ni un Cinco u con eso le pagan a los Electores si serán Comen Cuando hay,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marcomendez7509,hace 2 años, ,0,False,
lj983NWyAQY,UgwdC_aDdYB1wpgGNAt4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@FreddyGmez,UC5PyGvSfFM--OVKmQ3COu6g,Que belleza si se llegara a construir todos esos proyectos 💙👌,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@FreddyGmez,hace 7 años,3,0,False,
n8iP75gIpmw,Ugwe0V0ssRP-r167Lzh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@isaiaslopezvelasquez1539,UCQqetiwzzmRNTM5OWuXarGQ,si no les gusta  renuncie,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@isaiaslopezvelasquez1539,hace 2 años,1,0,False,
6W4u8sGEnGM,UgwgSP2G2qKwGGl5CSp4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@albertoshernandez5251,UCV3fr-YOixFKCZBbJP1-X4w,EL PRESIDENTE BERNARDO AREVALO SI ES UN PRESIDENTE QUE QUIERE A SU PUEBLO Y AL PAIS DE GUATEMALA 👍 EL NO ES COMO LOS RATAS  PRESIDENTES ANTERIORES 🐭🐭ASI QUE TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍 🎉👍🎉👍🎉👍🎉👍🎉👍,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@albertoshernandez5251,hace 6 días,3,0,False,
n8iP75gIpmw,UgwgoKatyznihVvDVVd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OsvaldoAguirre-l3i,UCCaYwkkbQGcvFoUmothVdQQ,Cuando los agarran con la manos en la masa ya ni Allan que decir estos buenos para nada! Solo para comer de gratis son buenos a que hijos de la gran patria! De Guatemala. Mantenidos estos corruptos solo para wuabiar son bueno.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OsvaldoAguirre-l3i,hace 2 años, ,0,False,
n8iP75gIpmw,UgwguqWom06c5opgpiF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@oscarnavas9996,UCQgYjVngJRfPHDLGB5X6ZjA,Sin vergüenza. Que no se vuelva a lanzar para diputado ladrón,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@oscarnavas9996,hace 2 años, ,0,False,
PjmxCj-a9Hg,UgwhphOY9n46ofElDut4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@danielantoniogonzalezflore4901,UCN2N_wYOw6fMwCeSzdXLPIw,Mejor saque a guatemala del parlacen y dejen de hablar de tsnta babosadas o ustedes van s ir avrefujiase al parlacen cuando salgan ese dinero que pagamos invertirlo en meducina sehan realustas por sus acciones nadie cree ya en nadie de ver que los gobiernos solo sirven para enriqueserse ya vasta,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@danielantoniogonzalezflore4901,hace 1 año, ,0,False,
n8iP75gIpmw,UgwiGxmosawIyTVTjnB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,19:27 Basuras de diputados  artense  porque los que sufrieron  hambre serán saciados y los que se saciaron a costillas de los demás tendrán hambre y sed  de todo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años (editado), ,0,False,
n8iP75gIpmw,Ugwih8O9PeaJ_zd7FWV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carmenr6311,UC8F2V63KZ4ZEay6opX2hAQw,"Los alimentos tienen k pagarlos d su sueldo como cualquier otro ciudadano k a pesar de el salario miserable pagan sus alimentos, segun entiendo ese señor  kiere k el pueblo le siga pagando ,si el trabaja haciéndose el pendejo como muchos otros k solo llegan a ocupar la silla y a bla bla hasta el momento no se ve k se trabaje en algo bueno para el pueblo a ese fulano k no esta contento con el alto sueldo k tienen por hacer nada ,k renuncie y k empleen a personas k realmente kieren hacer algo por el hambriento pueblo, braaavo seño por recordarle a ese inepto.,ellos ganan Q25,000 0 mas cuanto gana un médico, una enfermera,una profesora y esos siii trabajan especialmente los médicos.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carmenr6311,hace 2 años, ,0,False,
6W4u8sGEnGM,Ugwije36G_n35mshRfp4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@rosaoliva9389,UCheEJ5GZuIvV0fj-nXyVwXw,Gracias por concluir lo q otros empiezan y no terminan,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@rosaoliva9389,hace 2 días, ,0,False,
n8iP75gIpmw,UgwjKxflp7TiD0e7_494AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@victorarturoruanobautista7588,UCujPF2nBgsTD62nWE3lcpIg,Que se les quite todos los privilegios lo que pasa no les gusta,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@victorarturoruanobautista7588,hace 1 año, ,0,False,
n8iP75gIpmw,Ugwjtq_DUb6ISU-ppsh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@byronpontaza,UChs3tU2BcKOT0CezykvAsGw,"Estoy seguro que si a los conductores los envían a hacer un trabajo a un departamento y les dan viáticos, buscan Buenos restaurantes para ir a comer y no se van al mercado",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@byronpontaza,hace 2 años,1,0,False,
n8iP75gIpmw,UgwkiP4fW1xfpXbZcV14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@BenjaminLarios-jd8nk,UCV0iizTBoOfdAFX_thfI9BA,Lo que este diputado ase por el paiz es robarle  al paiz   porque otro beneficio que tiene el paiz  con ellos nada,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@BenjaminLarios-jd8nk,hace 2 años, ,0,False,
6W4u8sGEnGM,Ugwm9VajlW3ydbsf-BJ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@robertoescobar5507,UCp29O_C7cchZV8IxV7Crdag,Excelente.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@robertoescobar5507,hace 3 días, ,0,False,
yLZS3JiEBg8,UgwmvtMMEFg5rWbrmtV4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@11223344An,UCkxdJ_yGN2gghOMo2ybQtXQ,Y no olvidemos y quizá el más cruel. Las farmacéuticas con las medicinas,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@11223344An,hace 2 años,1,0,False,
6W4u8sGEnGM,UgwnCwptihjhFCfQK_l4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@franciscoflores3120,UCjZgFEowMBrsjodqfovzdKw,Pero  sería bueno que  le cambien  nombre,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@franciscoflores3120,hace 4 días, ,0,False,
n8iP75gIpmw,UgwopmNYOXxE5kyT7fF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hugoasencio7764,UC4wq3DcbfaG6dtCqn8Oyu3w,Ya viste Nery más de lo mismo.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hugoasencio7764,hace 2 años,1,0,False,
ndAZjHqzzT8,UgwovhZaCiV0r6XOH_R4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rwdm76,UCVC2QugcI1G4RvlCiUqd1aQ,excelente,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@rwdm76,hace 1 año, ,0,False,
yLZS3JiEBg8,UgwoyDvqZ6NlBCvXB7t4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@herminiasaquimux7565,UCXVLc8CmAO813ubM-fLvCDw,"Ahora comprendí porque los cañeros y grupo cacif, estan contra la ley de competencia y siguen tratando de impedir su discusión en el legislativo.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@herminiasaquimux7565,hace 2 años,7,0,False,
n8iP75gIpmw,Ugwp1SacIqA0qS_netd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@TeresaLucero-b5o,UCwW2OFy95P7ZBkOPxWkpvYg,No se justifica nada... es su obligación trabajar...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@TeresaLucero-b5o,hace 2 años,1,0,False,
n8iP75gIpmw,UgwpY9PE_PBfwa2_g_N4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioajset4283,UC3XTwHxygNCgjndsg-UiCQA,"Repito como siempre, cuantas horas hombre de trabajo se pagan por el cansancio y fatiga del pueblo que hacen productivo al país y que generan renta gravada para los contribuyentes, solo para que estos infelices se den estos gustos.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marioajset4283,hace 2 años,1,0,False,
j43HgwYFKfk,Ugwqsca_nj4eGguiyTJ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marlenareano-h4t,UCgQw_Sbq3ugruDUKsq1e0-A,"buen reportaje, tristeza da q la USAC este coptada por esos corruptos.",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marlenareano-h4t,hace 6 meses, ,0,False,
n8iP75gIpmw,UgwrIvqGid-S983oU9J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@raquelprado3643,UCL13XhnRzbGokEkCkEOb0-g,Por querer justificarse le sacaron a luz sus artadas a costillas del pobre pueblo de Guatemala,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@raquelprado3643,hace 2 años,1,0,False,
n8iP75gIpmw,UgwsCWap2Jq1pNrLOWl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MacarioMartinezruiz,UCQtSFINs1h6GHkpg9o5kMvg,Lo felicito  periodista de alto valor por decirle la verdad al diputado Rodas,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MacarioMartinezruiz,hace 2 años,12,0,False,
06mFNPU0aB8,UgwtcR5U0FAkeZsiVVt4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@juliohernandez7438,UC2ngpd8UBQu4gcUYy0goAtg,Metanlos a la carcel y como se bisten de mujer que les echen chuso por maricones,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@juliohernandez7438,hace 2 semanas, ,0,False,
PjmxCj-a9Hg,Ugwvm2HYh08HI1HkcXV4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,"Muchísimas gracias Sr. y excelentísimo Presidente Constitucional de la República de Guatemala,  por trabajar enormemente por todos los ciudadanos y también por unir sus esfuerzos con el Gobierno de los Estados Unidos Mexicanos,  porque el Turismo va hacer el mejor puente para incrementar la economía de todas aquellas personas al rededor del mundo, que quieran conocer más de esta cultura Maya compartida y la cual nos hace sentirnos hermanos con ese gran país. MÉXICO Y GUATEMALA UNIDOS POR SIEMPRE 💕",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Burgos68,hace 1 año (editado),1,0,False,
n8iP75gIpmw,UgwvvK1L0aLOhCMUzfN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@GilmarMaldonado-q9m,UCzSfZlOVxBSs5ObD25ywxDQ,Y haci vienen corriéndo para que él pueblo voté por ustedes no piensan en él pueblo que está sufriendo por un sueldo minusioso partida de ladrones corruptos hijos de la fiscal nietos de giamatey hijastros de Miguel Martínez sinó gana en el congreso renuncien también aprueben la ley para sacar ala fiscal aganlo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@GilmarMaldonado-q9m,hace 2 años, ,0,False,
n8iP75gIpmw,UgwwH4OIcVCCN6SbBX14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@kanterra4584,UCLFdHr9BEbXHkoJopbEPLZw,"Deberían ir a comer al mercado central les queda cerca, llegan a pie y contribuyen con la pequeña empresa.
Ir a donde van y pagar con dinero de los tributos es lujurioso e insulta al pueblo soberano.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@kanterra4584,hace 2 años,13,0,False,
n8iP75gIpmw,UgwwKfLmhHVU-Oxzqtl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@vanigomez492,UCNkcuy42zEwddwEcOd_HpnA,"No justifico lo del diputado, pero quisiera ver una entrevista similar en la administración anterior, ahí no! Porq tambien a los d con criterio les salpicaba la corrupción",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@vanigomez492,hace 2 años,3,0,False,
ndAZjHqzzT8,UgwwPrhCy2levkb6TRd4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ULJoshmg2011,UCJp3OrVYcBorC94sKwdch_A,"Otro detalle muy interesante es para la mayoría que usamos líneas prepago; hay muchos abusos por parte de las empresas, una de ellas por ejemplo te roba el saldo cuando haces una recarga sin haberte asignado ningún paquete; aluden a que sino te asignas un paquete el consumo del saldo corre si usas internet; una recarga de Q100 se consume en 5 min.  Esto no está regulado  la verdad en Guate; la otra compañía es más legal en esto; almenos no te permite navegar sino has asignado paquete. El monopolio nunca será nada bueno, en mi caso opté por quitar cable y servicios asociados tuve demasiados abusos, cobros anticipados,  costos  muy altos y final quedas indefenso. Solo opté por un prepago para Internet lo mínimo necesario, para poder ver YouTube. No consumimos nada más, dejamos de ver TV desde la pandemia, es mejor leer y escuchar la radio, no hay que darles gusto a estas empresas que abusan y roban.  Los que puedan tener internet satelital los felicito es mejor que la corrupcion de las dos empresas  actuales.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ULJoshmg2011,hace 1 año, ,0,False,
is3Mk5oC19g,UgwxjmtBoAozs0ZUAcd4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@MarcosCarillo-b1r,UCdFlugHJJa4l3YqWuNRmvXw,Al que tienen que enjuiciar es al comparator por comparator obgwtos robados,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MarcosCarillo-b1r,hace 1 día, ,1,False,
is3Mk5oC19g,UgwxjmtBoAozs0ZUAcd4AaABAg.AaAbqoGVGipAaAjNG9oPRN,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@JoelReynoso-d4r,UCLh1Kde4_vI1sTZBkTNP7RQ,que?,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@JoelReynoso-d4r,hace 1 día, ,0,False,
n8iP75gIpmw,UgwypjUeZBU45DrrW0d4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@thelmamoran8565,UCThW2XNsAaBKme5PUt7n-Zg,Yo no entiendo por qué están ahorita con todas estas cosas por qué no lo hacían cuando estaban los corruptos Alvaro Arzú Alan Rodríguez. La señora está evangélica que acaba de salir no entiendo por qué no les decían eso a ellos porque tiene que ser hasta ahora es tonto,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@thelmamoran8565,hace 2 años, ,0,False,
n8iP75gIpmw,Ugwz_6qtdDTbTWEUQQ94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@maxwellsales885,UC6YSZqL0vEcI-niPKIMUGfw,"Ni el mismo lo cree, estos son sinverguenzas y se pasan de pija, cómo se sentirá la familia tener a alguien mañoso, mafioso, sin vergüenza como marido y como padre, es triste",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@maxwellsales885,hace 2 años,2,0,False,
